24.01	1.525024728
24.02	1.514635457
24.03	1.502159144
24.04	1.612755145
24.05	1.599742613
24.06	1.498116319
24.07	1.46499361
24.08	1.571632227
24.09	1.446867002
24.1	1.51772731
24.11	1.466929725
24.12	1.511917805
24.13	1.62657907
24.14	1.538458893
24.15	1.502647797
24.16	1.625556082
24.17	1.545098021
24.18	1.486457925
24.19	1.522370859
24.2	1.511051965
24.21	1.474395554
24.22	1.590094156
24.23	1.536512248
24.24	1.585370444
24.25	1.545072714
24.26	1.465756306
24.27	1.574366675
24.28	1.588842198
24.29	1.478956287
24.3	1.62644
24.31	1.585202306
24.32	1.503287896
24.33	1.567800033
24.34	1.62328471
24.35	1.554243875
24.36	1.584938935
24.37	1.476799882
24.38	1.583740177
24.39	1.529283581
24.4	1.477269766
24.41	1.48109304
24.42	1.538857648
24.43	1.588616044
24.44	1.477983009
24.45	1.468559698
24.46	1.490972293
24.47	1.579457637
24.48	1.552637069
24.49	1.579350562
24.5	1.553026069
24.51	1.52242147
24.52	1.559182022
24.53	1.593786728
24.54	1.595076993
24.55	1.480564074
24.56	1.461935402
24.57	1.569837939
24.58	1.48778452
24.59	1.615959514
24.6	1.653082346
24.61	1.576533464
24.62	1.619466577
24.63	1.596294558
24.64	1.544181169
24.65	1.474438684
24.66	1.512507679
24.67	1.538104921
24.68	1.550941797
24.69	1.500325428
24.7	1.59100302
24.71	1.609299831
24.72	1.523791235
24.73	1.580829126
24.74	1.616653913
24.75	1.523853407
24.76	1.631216279
24.77	1.495297424
24.78	1.50710325
24.79	1.527629642
24.8	1.514698797
24.81	1.585988286
24.82	1.548429671
24.83	1.50077732
24.84	1.607724344
24.85	1.466352522
24.86	1.630147146
24.87	1.526391881
24.88	1.511642677
24.89	1.621767889
24.9	1.496209945
24.91	1.643855241
24.92	1.51833481
24.93	1.496447368
24.94	1.634218828
24.95	1.559150388
24.96	1.483869179
24.97	1.632591503
24.98	1.608691489
24.99	1.52115328
25	1.466477083
25.01	1.529795725
25.02	1.543799254
25.03	1.501122679
25.04	1.635927613
25.05	1.502444742
25.06	1.655843015
